ts_hour_tz,time_index,S1_201,S2_201,S3_201
2024-04-21 16:00:00,E002681,22.859,100.742,49.483
2024-04-21 17:00:00,E002682,17.847,100.372,59.961
2024-04-21 18:00:00,E002683,25.686,104.443,47.93
2024-04-21 19:00:00,E002684,21.331,92.354,48.428
2024-04-21 20:00:00,E002685,14.665,99.64,44.973
2024-04-21 21:00:00,E002686,21.069,112.374,58.683
2024-04-21 22:00:00,E002687,25.805,96.581,59.411
2024-04-21 23:00:00,E002688,24.481,96.496,45.245
2024-04-22 00:00:00,E002689,25.567,98.246,46.054
2024-04-22 01:00:00,E002690,23.513,95.686,42.974
2024-04-22 02:00:00,E002691,19.219,105.73,38.19
2024-04-22 03:00:00,E002692,23.434,94.21,36.499
2024-04-22 04:00:00,E002693,18.718,99.823,46.353
2024-04-22 05:00:00,E002694,23.667,92.262,43.735
2024-04-22 06:00:00,E002695,20.098,104.024,42.993
2024-04-22 07:00:00,E002696,22.241,97.501,57.935
2024-04-22 08:00:00,E002697,18.393,99.261,45.807
2024-04-22 09:00:00,E002698,21.696,97.404,31.412
2024-04-22 10:00:00,E002699,20.287,96.407,57.594
2024-04-22 11:00:00,E002700,29.747,101.041,34.464
2024-04-22 12:00:00,E002701,24.862,96.297,40.881
2024-04-22 13:00:00,E002702,20.488,98.747,42.34
2024-04-22 14:00:00,E002703,18.297,97.72,52.65
2024-04-22 15:00:00,E002704,22.393,101.939,28.258
2024-04-22 16:00:00,E002705,25.533,97.804,53.43
2024-04-22 17:00:00,E002706,22.994,98.434,32.417
2024-04-22 18:00:00,E002707,29.46,105.397,51.473
2024-04-22 19:00:00,E002708,28.32,102.443,55.143
2024-04-22 20:00:00,E002709,20.969,105.062,40.274
2024-04-22 21:00:00,E002710,20.888,101.795,35.495
2024-04-22 22:00:00,E002711,23.554,99.709,30.093
2024-04-22 23:00:00,E002712,21.035,99.54,51.396
2024-04-23 00:00:00,E002713,23.413,108.682,48.901
2024-04-23 01:00:00,E002714,20.727,101.002,42.39
2024-04-23 02:00:00,E002715,24.062,101.605,40.286
2024-04-23 03:00:00,E002716,22.528,103.652,37.452
2024-04-23 04:00:00,E002717,23.514,93.249,53.292
2024-04-23 05:00:00,E002718,24.187,109.609,36.626
2024-04-23 06:00:00,E002719,26.127,106.072,43.633
2024-04-23 07:00:00,E002720,21.295,95.766,34.906
2024-04-23 08:00:00,E002721,20.096,94.896,56.968
2024-04-23 09:00:00,E002722,17.693,102.059,48.268
2024-04-23 10:00:00,E002723,23.644,103.571,52.098
2024-04-23 11:00:00,E002724,21.073,101.747,42.798
2024-04-23 12:00:00,E002725,26.668,112.009,36.045
2024-04-23 13:00:00,E002726,16.0,104.203,53.028
2024-04-23 14:00:00,E002727,28.762,105.063,55.468
2024-04-23 15:00:00,E002728,27.812,108.77,51.609
2024-04-23 16:00:00,E002729,18.397,101.257,47.25
2024-04-23 17:00:00,E002730,22.181,101.106,56.754
2024-04-23 18:00:00,E002731,20.078,105.375,47.373
2024-04-23 19:00:00,E002732,19.756,95.809,32.24
2024-04-23 20:00:00,E002733,24.054,100.977,38.807
2024-04-23 21:00:00,E002734,16.496,103.507,43.697
2024-04-23 22:00:00,E002735,20.216,96.383,43.211
2024-04-23 23:00:00,E002736,24.004,99.617,36.086
2024-04-24 00:00:00,E002737,22.314,106.632,45.302
2024-04-24 01:00:00,E002738,22.719,99.639,38.328
2024-04-24 02:00:00,E002739,19.547,92.825,53.859
2024-04-24 03:00:00,E002740,23.98,101.721,47.217
2024-04-24 04:00:00,E002741,23.586,97.554,42.561
2024-04-24 05:00:00,E002742,20.983,114.108,52.652
2024-04-24 06:00:00,E002743,23.037,108.267,54.298
2024-04-24 07:00:00,E002744,18.082,100.163,44.878
2024-04-24 08:00:00,E002745,24.457,100.158,44.261
2024-04-24 09:00:00,E002746,21.024,106.65,34.175
2024-04-24 10:00:00,E002747,21.132,91.897,37.278
2024-04-24 11:00:00,E002748,23.515,103.014,42.651
2024-04-24 12:00:00,E002749,26.097,108.206,44.481
2024-04-24 13:00:00,E002750,23.301,98.992,49.702
2024-04-24 14:00:00,E002751,18.679,110.459,53.55
2024-04-24 15:00:00,E002752,18.663,97.276,48.159
2024-04-24 16:00:00,E002753,21.418,104.077,42.305
2024-04-24 17:00:00,E002754,27.379,101.342,63.154
2024-04-24 18:00:00,E002755,24.429,94.418,60.649
2024-04-24 19:00:00,E002756,26.016,103.239,49.85
2024-04-24 20:00:00,E002757,18.695,92.098,44.687
2024-04-24 21:00:00,E002758,26.912,103.318,57.819
2024-04-24 22:00:00,E002759,26.728,101.405,53.878
2024-04-24 23:00:00,E002760,27.372,100.891,43.397
2024-04-25 00:00:00,E002761,22.949,88.999,47.103
2024-04-25 01:00:00,E002762,24.805,102.037,47.585
2024-04-25 02:00:00,E002763,22.361,91.115,57.469
2024-04-25 03:00:00,E002764,21.323,98.149,55.185
2024-04-25 04:00:00,E002765,25.632,102.693,50.77
2024-04-25 05:00:00,E002766,18.804,100.887,54.711
2024-04-25 06:00:00,E002767,20.333,96.209,45.59
2024-04-25 07:00:00,E002768,22.827,104.603,34.664
2024-04-25 08:00:00,E002769,14.342,105.998,36.878
2024-04-25 09:00:00,E002770,20.548,90.165,52.672
2024-04-25 10:00:00,E002771,23.621,102.882,47.276
2024-04-25 11:00:00,E002772,15.907,96.276,41.612
2024-04-25 12:00:00,E002773,20.104,99.915,46.846
2024-04-25 13:00:00,E002774,25.721,93.751,44.934
2024-04-25 14:00:00,E002775,24.777,96.587,43.554
2024-04-25 15:00:00,E002776,23.993,101.357,50.056
2024-04-25 16:00:00,E002777,22.803,99.71,36.205
2024-04-25 17:00:00,E002778,23.291,101.81,37.554
2024-04-25 18:00:00,E002779,24.363,107.766,40.049
2024-04-25 19:00:00,E002780,20.172,97.403,32.41
2024-04-25 20:00:00,E002781,28.914,99.011,38.562
2024-04-25 21:00:00,E002782,18.894,99.321,39.786
2024-04-25 22:00:00,E002783,27.102,94.931,33.461
2024-04-25 23:00:00,E002784,24.266,100.753,43.328
2024-04-26 00:00:00,E002785,24.291,101.997,44.649
2024-04-26 01:00:00,E002786,18.002,92.793,39.747
2024-04-26 02:00:00,E002787,19.03,102.673,31.51
2024-04-26 03:00:00,E002788,21.069,100.417,44.703
2024-04-26 04:00:00,E002789,23.777,99.635,39.994
2024-04-26 05:00:00,E002790,26.482,99.668,55.643
2024-04-26 06:00:00,E002791,21.46,101.217,43.959
2024-04-26 07:00:00,E002792,23.24,99.159,45.721
2024-04-26 08:00:00,E002793,27.399,106.649,52.918
2024-04-26 09:00:00,E002794,18.206,95.281,46.633
2024-04-26 10:00:00,E002795,24.966,98.652,39.768
2024-04-26 11:00:00,E002796,26.96,104.798,52.935
2024-04-26 12:00:00,E002797,21.087,98.648,52.117
2024-04-26 13:00:00,E002798,21.659,98.185,38.151
2024-04-26 14:00:00,E002799,20.864,105.763,33.678
2024-04-26 15:00:00,E002800,24.513,97.688,43.423
2024-04-26 16:00:00,E002801,22.032,100.174,42.847
2024-04-26 17:00:00,E002802,21.078,98.386,54.898
2024-04-26 18:00:00,E002803,22.58,100.658,40.165
2024-04-26 19:00:00,E002804,21.195,98.03,50.74
2024-04-26 20:00:00,E002805,20.088,89.844,45.437
2024-04-26 21:00:00,E002806,21.606,98.312,51.837
2024-04-26 22:00:00,E002807,13.753,109.339,52.91
2024-04-26 23:00:00,E002808,20.49,99.001,48.783
2024-04-27 00:00:00,E002809,24.2,98.067,32.874
2024-04-27 01:00:00,E002810,29.264,106.176,46.176
2024-04-27 02:00:00,E002811,23.062,104.469,50.558
2024-04-27 03:00:00,E002812,15.824,99.511,41.589
2024-04-27 04:00:00,E002813,21.983,105.231,31.574
2024-04-27 05:00:00,E002814,18.183,97.823,46.158
2024-04-27 06:00:00,E002815,25.163,109.62,42.852
2024-04-27 07:00:00,E002816,25.158,104.922,49.063
2024-04-27 08:00:00,E002817,22.422,99.262,37.01
2024-04-27 09:00:00,E002818,18.879,103.07,44.592
2024-04-27 10:00:00,E002819,21.17,104.691,43.496
2024-04-27 11:00:00,E002820,19.578,99.941,51.155
2024-04-27 12:00:00,E002821,19.225,102.367,44.584
2024-04-27 13:00:00,E002822,20.065,99.804,33.212
2024-04-27 14:00:00,E002823,22.851,94.34,53.043
2024-04-27 15:00:00,E002824,22.206,98.384,53.704
2024-04-27 16:00:00,E002825,19.198,97.487,31.281
2024-04-27 17:00:00,E002826,26.69,110.852,32.448
2024-04-27 18:00:00,E002827,19.89,101.656,41.132
2024-04-27 19:00:00,E002828,22.4,100.7,48.057
2024-04-27 20:00:00,E002829,19.425,102.283,36.629
2024-04-27 21:00:00,E002830,21.182,92.443,41.966
2024-04-27 22:00:00,E002831,20.667,106.112,44.556
2024-04-27 23:00:00,E002832,22.892,101.185,29.032
2024-04-28 00:00:00,E002833,16.11,99.675,47.089
2024-04-28 01:00:00,E002834,21.748,96.893,43.198
2024-04-28 02:00:00,E002835,21.453,105.273,50.423
2024-04-28 03:00:00,E002836,20.729,101.045,47.071
2024-04-28 04:00:00,E002837,23.859,109.728,44.789
2024-04-28 05:00:00,E002838,26.24,95.384,40.217
2024-04-28 06:00:00,E002839,15.665,102.072,49.856
2024-04-28 07:00:00,E002840,14.323,102.26,49.532
2024-04-28 08:00:00,E002841,24.251,95.201,50.798
2024-04-28 09:00:00,E002842,22.53,104.314,44.056
2024-04-28 10:00:00,E002843,23.719,106.957,43.47
2024-04-28 11:00:00,E002844,23.409,107.674,44.001
2024-04-28 12:00:00,E002845,18.899,104.748,55.762
2024-04-28 13:00:00,E002846,26.624,104.946,27.419
2024-04-28 14:00:00,E002847,20.465,98.319,45.337
2024-04-28 15:00:00,E002848,27.902,95.789,61.817
2024-04-28 16:00:00,E002849,21.277,97.389,51.339
2024-04-28 17:00:00,E002850,25.458,104.615,39.229
2024-04-28 18:00:00,E002851,24.106,96.029,39.021
2024-04-28 19:00:00,E002852,22.196,97.118,52.896
2024-04-28 20:00:00,E002853,20.65,100.176,38.399
2024-04-28 21:00:00,E002854,25.82,97.903,53.565
2024-04-28 22:00:00,E002855,25.919,99.026,45.223
2024-04-28 23:00:00,E002856,20.984,104.083,43.541
2024-04-29 00:00:00,E002857,21.164,101.536,33.133
2024-04-29 01:00:00,E002858,22.257,104.613,46.035
2024-04-29 02:00:00,E002859,25.545,99.376,41.555
2024-04-29 03:00:00,E002860,18.925,99.231,59.744
2024-04-29 04:00:00,E002861,23.382,98.314,37.454
2024-04-29 05:00:00,E002862,17.385,97.065,50.694
2024-04-29 06:00:00,E002863,21.133,96.413,38.639
2024-04-29 07:00:00,E002864,24.578,100.886,40.296
2024-04-29 08:00:00,E002865,21.513,112.55,54.147
2024-04-29 09:00:00,E002866,27.2,92.364,43.867
2024-04-29 10:00:00,E002867,20.437,104.074,52.949
2024-04-29 11:00:00,E002868,23.545,96.85,40.042
2024-04-29 12:00:00,E002869,24.486,104.972,46.057
2024-04-29 13:00:00,E002870,22.915,101.556,47.018
2024-04-29 14:00:00,E002871,24.791,104.514,45.177
2024-04-29 15:00:00,E002872,22.343,100.855,39.148
2024-04-29 16:00:00,E002873,19.962,104.074,39.653
2024-04-29 17:00:00,E002874,25.105,101.038,51.147
2024-04-29 18:00:00,E002875,24.538,105.599,41.427
2024-04-29 19:00:00,E002876,23.808,105.063,33.365
2024-04-29 20:00:00,E002877,27.945,112.856,52.105
2024-04-29 21:00:00,E002878,25.079,104.303,42.574
2024-04-29 22:00:00,E002879,22.147,106.218,37.701
2024-04-29 23:00:00,E002880,19.106,99.274,49.922
2024-04-30 00:00:00,E002881,19.729,100.15,44.2
2024-04-30 01:00:00,E002882,19.262,88.857,37.301
2024-04-30 02:00:00,E002883,23.335,103.779,48.708
2024-04-30 03:00:00,E002884,24.451,98.105,38.695
2024-04-30 04:00:00,E002885,23.7,100.22,51.803
2024-04-30 05:00:00,E002886,23.72,107.847,41.508
2024-04-30 06:00:00,E002887,25.916,111.677,45.403
2024-04-30 07:00:00,E002888,24.098,96.554,51.705
2024-04-30 08:00:00,E002889,26.113,98.778,49.396
2024-04-30 09:00:00,E002890,23.398,103.293,51.09
2024-04-30 10:00:00,E002891,24.16,100.591,51.25
2024-04-30 11:00:00,E002892,26.058,98.474,44.987
2024-04-30 12:00:00,E002893,16.84,104.276,54.173
2024-04-30 13:00:00,E002894,21.677,101.981,43.349
2024-04-30 14:00:00,E002895,21.272,102.484,39.118
2024-04-30 15:00:00,E002896,21.747,96.687,49.418
2024-04-30 16:00:00,E002897,23.266,99.101,45.278
2024-04-30 17:00:00,E002898,21.794,107.134,41.692
2024-04-30 18:00:00,E002899,24.532,97.703,51.107
2024-04-30 19:00:00,E002900,25.819,106.831,56.033
2024-04-30 20:00:00,E002901,23.436,107.614,57.181
2024-04-30 21:00:00,E002902,18.909,98.223,33.782
2024-04-30 22:00:00,E002903,25.896,93.606,31.651
2024-04-30 23:00:00,E002904,18.988,92.435,47.041
2024-05-01 00:00:00,E002905,19.029,92.68,44.686
2024-05-01 01:00:00,E002906,22.555,91.764,39.647
2024-05-01 02:00:00,E002907,22.261,99.48,42.529
2024-05-01 03:00:00,E002908,26.274,112.247,42.65
2024-05-01 04:00:00,E002909,18.27,100.104,46.457
2024-05-01 05:00:00,E002910,22.33,104.415,61.589
2024-05-01 06:00:00,E002911,17.018,98.714,56.559
2024-05-01 07:00:00,E002912,20.829,105.326,49.732
2024-05-01 08:00:00,E002913,26.458,111.058,47.498
2024-05-01 09:00:00,E002914,16.913,97.728,61.395
2024-05-01 10:00:00,E002915,17.975,103.834,26.141
2024-05-01 11:00:00,E002916,18.176,105.823,45.27
2024-05-01 12:00:00,E002917,21.295,97.147,30.026
2024-05-01 13:00:00,E002918,24.719,99.856,33.586
2024-05-01 14:00:00,E002919,22.597,104.264,43.495
2024-05-01 15:00:00,E002920,22.871,101.494,39.699
2024-05-01 16:00:00,E002921,22.674,105.05,52.76
2024-05-01 17:00:00,E002922,25.03,97.857,49.772
2024-05-01 18:00:00,E002923,23.989,97.68,41.518
2024-05-01 19:00:00,E002924,24.675,108.322,31.412
2024-05-01 20:00:00,E002925,27.748,107.237,46.493
2024-05-01 21:00:00,E002926,21.73,103.291,40.196
2024-05-01 22:00:00,E002927,21.931,93.777,31.939
2024-05-01 23:00:00,E002928,29.963,101.622,46.528
2024-05-02 00:00:00,E002929,22.402,97.078,42.697
2024-05-02 01:00:00,E002930,22.792,100.297,39.358
2024-05-02 02:00:00,E002931,24.034,102.261,47.947
2024-05-02 03:00:00,E002932,24.756,100.43,43.733
2024-05-02 04:00:00,E002933,27.244,96.486,30.948
2024-05-02 05:00:00,E002934,24.278,98.09,36.92
2024-05-02 06:00:00,E002935,25.333,100.562,35.523
2024-05-02 07:00:00,E002936,28.692,93.086,44.35
2024-05-02 08:00:00,E002937,16.454,102.68,40.192
2024-05-02 09:00:00,E002938,25.122,101.211,55.13
2024-05-02 10:00:00,E002939,21.125,93.117,46.781
2024-05-02 11:00:00,E002940,21.692,92.022,37.085
2024-05-02 12:00:00,E002941,20.141,109.232,50.306
2024-05-02 13:00:00,E002942,21.387,103.701,29.704
2024-05-02 14:00:00,E002943,20.692,103.345,46.24
2024-05-02 15:00:00,E002944,20.774,101.105,47.536
2024-05-02 16:00:00,E002945,22.47,105.691,47.39
2024-05-02 17:00:00,E002946,24.136,110.039,51.206
2024-05-02 18:00:00,E002947,28.071,97.873,33.057
2024-05-02 19:00:00,E002948,22.051,100.149,55.946
2024-05-02 20:00:00,E002949,18.884,100.898,48.039
2024-05-02 21:00:00,E002950,22.82,100.425,47.689
2024-05-02 22:00:00,E002951,25.953,109.132,45.246
2024-05-02 23:00:00,E002952,19.889,109.126,36.918
2024-05-03 00:00:00,E002953,28.23,108.155,56.17
2024-05-03 01:00:00,E002954,24.693,90.526,37.207
2024-05-03 02:00:00,E002955,23.482,97.854,42.635
2024-05-03 03:00:00,E002956,24.461,100.433,35.857
2024-05-03 04:00:00,E002957,25.334,103.926,43.133
2024-05-03 05:00:00,E002958,24.776,101.785,54.985
2024-05-03 06:00:00,E002959,22.984,108.052,30.948
2024-05-03 07:00:00,E002960,23.97,99.271,38.557
2024-05-03 08:00:00,E002961,26.207,105.834,29.951
2024-05-03 09:00:00,E002962,24.79,104.33,39.577
2024-05-03 10:00:00,E002963,19.827,93.188,42.469
2024-05-03 11:00:00,E002964,21.932,105.365,47.02
2024-05-03 12:00:00,E002965,19.108,102.518,43.095
2024-05-03 13:00:00,E002966,19.509,93.194,49.686
2024-05-03 14:00:00,E002967,23.928,104.14,39.538
2024-05-03 15:00:00,E002968,23.047,94.286,37.601
2024-05-03 16:00:00,E002969,22.608,102.638,32.784
2024-05-03 17:00:00,E002970,19.116,99.436,52.189
2024-05-03 18:00:00,E002971,19.898,102.017,46.84
2024-05-03 19:00:00,E002972,21.701,102.667,34.913
2024-05-03 20:00:00,E002973,20.401,108.615,56.286
2024-05-03 21:00:00,E002974,25.197,106.912,31.306
2024-05-03 22:00:00,E002975,19.464,99.713,63.117
2024-05-03 23:00:00,E002976,21.498,105.099,47.838
2024-05-04 00:00:00,E002977,23.64,101.18,36.0
2024-05-04 01:00:00,E002978,13.856,107.837,40.376
2024-05-04 02:00:00,E002979,16.525,103.534,48.141
2024-05-04 03:00:00,E002980,24.957,106.99,38.108
2024-05-04 04:00:00,E002981,19.7,99.675,51.162
2024-05-04 05:00:00,E002982,15.772,101.954,51.991
2024-05-04 06:00:00,E002983,25.351,104.914,52.973
2024-05-04 07:00:00,E002984,13.709,109.529,47.478
2024-05-04 08:00:00,E002985,26.771,95.309,31.846
2024-05-04 09:00:00,E002986,28.216,96.575,42.669
2024-05-04 10:00:00,E002987,24.188,105.242,53.088
2024-05-04 11:00:00,E002988,23.215,95.923,50.3
2024-05-04 12:00:00,E002989,24.812,92.043,55.64
2024-05-04 13:00:00,E002990,14.541,106.576,40.244
2024-05-04 14:00:00,E002991,24.758,103.902,44.722
2024-05-04 15:00:00,E002992,23.943,100.859,50.355
2024-05-04 16:00:00,E002993,29.493,94.46,21.089
2024-05-04 17:00:00,E002994,21.17,98.831,42.168
2024-05-04 18:00:00,E002995,19.535,105.749,34.64
2024-05-04 19:00:00,E002996,23.942,104.556,47.373
2024-05-04 20:00:00,E002997,24.059,106.141,45.402
2024-05-04 21:00:00,E002998,21.391,103.78,49.503
2024-05-04 22:00:00,E002999,25.347,92.567,43.624
2024-05-04 23:00:00,E003000,19.091,104.161,50.45
2024-05-05 00:00:00,E003001,21.622,97.581,49.477
2024-05-05 01:00:00,E003002,22.074,108.575,58.297
2024-05-05 02:00:00,E003003,25.702,102.487,58.692
2024-05-05 03:00:00,E003004,23.27,98.856,39.935
2024-05-05 04:00:00,E003005,20.249,101.268,48.473
2024-05-05 05:00:00,E003006,17.971,99.01,46.596
2024-05-05 06:00:00,E003007,24.56,101.168,46.834
2024-05-05 07:00:00,E003008,18.537,96.65,44.544
2024-05-05 08:00:00,E003009,24.134,102.48,38.634
2024-05-05 09:00:00,E003010,21.743,109.01,49.082
2024-05-05 10:00:00,E003011,21.98,96.068,39.65
2024-05-05 11:00:00,E003012,22.521,102.707,49.242
2024-05-05 12:00:00,E003013,23.742,99.412,41.167
2024-05-05 13:00:00,E003014,29.05,98.462,35.312
2024-05-05 14:00:00,E003015,17.256,99.499,52.05
2024-05-05 15:00:00,E003016,20.657,108.835,44.945
2024-05-05 16:00:00,E003017,26.051,97.436,39.433
2024-05-05 17:00:00,E003018,22.791,103.761,43.658
2024-05-05 18:00:00,E003019,23.436,104.301,34.346
2024-05-05 19:00:00,E003020,21.409,98.655,41.474
2024-05-05 20:00:00,E003021,23.802,98.726,29.962
2024-05-05 21:00:00,E003022,21.743,95.872,48.722
2024-05-05 22:00:00,E003023,25.078,90.208,39.193
2024-05-05 23:00:00,E003024,23.631,94.115,50.87
2024-05-06 00:00:00,E003025,25.858,100.474,39.196
2024-05-06 01:00:00,E003026,15.106,105.452,60.019
2024-05-06 02:00:00,E003027,28.246,100.306,36.805
2024-05-06 03:00:00,E003028,25.18,100.653,48.586
2024-05-06 04:00:00,E003029,23.469,101.774,52.714
2024-05-06 05:00:00,E003030,25.91,98.634,38.077
2024-05-06 06:00:00,E003031,14.503,99.535,36.8
2024-05-06 07:00:00,E003032,23.841,99.587,43.294
2024-05-06 08:00:00,E003033,25.098,103.326,44.125
2024-05-06 09:00:00,E003034,27.897,105.065,41.881
2024-05-06 10:00:00,E003035,21.312,105.321,46.521
2024-05-06 11:00:00,E003036,18.912,105.863,54.429
2024-05-06 12:00:00,E003037,26.28,109.168,60.519
2024-05-06 13:00:00,E003038,28.036,103.037,43.437
2024-05-06 14:00:00,E003039,16.645,101.355,48.894
2024-05-06 15:00:00,E003040,22.639,91.67,42.85
2024-05-06 16:00:00,E003041,24.565,96.068,46.243
2024-05-06 17:00:00,E003042,23.881,107.002,57.845
2024-05-06 18:00:00,E003043,21.291,102.237,46.613
2024-05-06 19:00:00,E003044,24.578,104.041,55.688
2024-05-06 20:00:00,E003045,15.04,103.432,48.656
2024-05-06 21:00:00,E003046,21.747,89.754,44.543
2024-05-06 22:00:00,E003047,20.226,109.858,47.815
2024-05-06 23:00:00,E003048,19.954,90.832,49.43
2024-05-07 00:00:00,E003049,24.728,100.2,49.528
2024-05-07 01:00:00,E003050,21.386,106.743,52.445
2024-05-07 02:00:00,E003051,17.255,94.185,60.235
2024-05-07 03:00:00,E003052,25.483,94.862,33.222
2024-05-07 04:00:00,E003053,23.165,95.474,42.625
2024-05-07 05:00:00,E003054,22.349,100.839,53.449
2024-05-07 06:00:00,E003055,28.371,98.858,36.52
2024-05-07 07:00:00,E003056,23.744,109.621,41.976
2024-05-07 08:00:00,E003057,25.221,97.031,45.16
2024-05-07 09:00:00,E003058,18.782,101.355,44.127
2024-05-07 10:00:00,E003059,24.446,110.368,42.083
2024-05-07 11:00:00,E003060,16.101,100.269,47.245
2024-05-07 12:00:00,E003061,23.146,100.497,56.158
2024-05-07 13:00:00,E003062,22.936,100.766,39.167
2024-05-07 14:00:00,E003063,16.911,102.979,46.841
2024-05-07 15:00:00,E003064,19.11,101.074,43.921
2024-05-07 16:00:00,E003065,20.502,97.254,48.038
2024-05-07 17:00:00,E003066,21.777,98.286,38.537
2024-05-07 18:00:00,E003067,22.084,106.015,46.55
2024-05-07 19:00:00,E003068,21.741,102.873,55.233
2024-05-07 20:00:00,E003069,24.069,102.627,49.789
2024-05-07 21:00:00,E003070,21.994,102.239,41.333
2024-05-07 22:00:00,E003071,17.538,103.048,47.6
2024-05-07 23:00:00,E003072,21.579,106.583,39.588
2024-05-08 00:00:00,E003073,16.832,97.745,33.443
2024-05-08 01:00:00,E003074,23.582,97.464,52.385
2024-05-08 02:00:00,E003075,25.584,96.583,38.939
2024-05-08 03:00:00,E003076,24.21,106.297,29.905
2024-05-08 04:00:00,E003077,23.401,90.092,40.886
2024-05-08 05:00:00,E003078,26.0,116.65,43.209
2024-05-08 06:00:00,E003079,18.509,98.681,45.496
2024-05-08 07:00:00,E003080,20.355,96.583,41.799
2024-05-08 08:00:00,E003081,23.766,100.436,38.388
2024-05-08 09:00:00,E003082,20.356,99.189,37.504
2024-05-08 10:00:00,E003083,20.237,104.583,43.273
2024-05-08 11:00:00,E003084,16.889,106.527,48.125
2024-05-08 12:00:00,E003085,18.074,99.437,39.059
2024-05-08 13:00:00,E003086,24.666,99.405,44.454
2024-05-08 14:00:00,E003087,21.895,93.751,55.54
2024-05-08 15:00:00,E003088,24.619,97.488,46.439
2024-05-08 16:00:00,E003089,25.617,101.584,56.676
2024-05-08 17:00:00,E003090,31.837,100.657,40.631
2024-05-08 18:00:00,E003091,19.334,90.011,54.361
2024-05-08 19:00:00,E003092,21.369,105.764,53.073
2024-05-08 20:00:00,E003093,19.041,96.553,58.085
2024-05-08 21:00:00,E003094,22.276,97.933,37.161
2024-05-08 22:00:00,E003095,22.047,108.99,50.141
2024-05-08 23:00:00,E003096,23.082,109.401,55.468
2024-05-09 00:00:00,E003097,23.569,115.458,43.144
2024-05-09 01:00:00,E003098,26.014,99.296,51.771
2024-05-09 02:00:00,E003099,21.705,103.653,62.926
2024-05-09 03:00:00,E003100,25.546,103.732,39.19
2024-05-09 04:00:00,E003101,23.102,96.159,51.652
2024-05-09 05:00:00,E003102,25.258,100.384,57.476
2024-05-09 06:00:00,E003103,27.373,102.063,49.241
2024-05-09 07:00:00,E003104,20.617,99.912,36.915
2024-05-09 08:00:00,E003105,20.969,100.768,32.547
2024-05-09 09:00:00,E003106,24.346,106.513,44.941
2024-05-09 10:00:00,E003107,13.869,100.01,34.55
2024-05-09 11:00:00,E003108,20.549,108.705,26.741
2024-05-09 12:00:00,E003109,19.888,105.531,39.736
2024-05-09 13:00:00,E003110,20.009,111.665,47.838
2024-05-09 14:00:00,E003111,25.49,103.823,46.213
2024-05-09 15:00:00,E003112,26.545,111.017,32.374
2024-05-09 16:00:00,E003113,22.387,101.08,41.78
2024-05-09 17:00:00,E003114,25.639,102.61,59.441
2024-05-09 18:00:00,E003115,26.021,108.26,36.006
2024-05-09 19:00:00,E003116,19.921,97.609,54.923
2024-05-09 20:00:00,E003117,19.405,96.517,36.59
2024-05-09 21:00:00,E003118,31.31,100.575,48.974
2024-05-09 22:00:00,E003119,18.85,106.192,31.698
2024-05-09 23:00:00,E003120,19.367,97.57,46.642
2024-05-10 00:00:00,E003121,19.962,109.072,48.774
2024-05-10 01:00:00,E003122,20.293,106.388,42.05
2024-05-10 02:00:00,E003123,20.611,105.869,26.604
2024-05-10 03:00:00,E003124,24.851,97.663,39.64
2024-05-10 04:00:00,E003125,28.766,98.591,52.169
2024-05-10 05:00:00,E003126,23.394,103.253,43.121
2024-05-10 06:00:00,E003127,21.531,109.093,51.978
2024-05-10 07:00:00,E003128,20.901,95.966,40.616
2024-05-10 08:00:00,E003129,25.641,107.311,49.162
2024-05-10 09:00:00,E003130,17.326,105.144,54.777
2024-05-10 10:00:00,E003131,23.055,111.397,35.093
2024-05-10 11:00:00,E003132,24.691,96.097,52.939
2024-05-10 12:00:00,E003133,24.461,110.487,48.748
2024-05-10 13:00:00,E003134,21.207,98.796,43.124
2024-05-10 14:00:00,E003135,20.866,108.17,54.567
2024-05-10 15:00:00,E003136,17.711,101.496,45.469
2024-05-10 16:00:00,E003137,20.0,103.535,55.956
2024-05-10 17:00:00,E003138,25.354,108.17,39.611
2024-05-10 18:00:00,E003139,22.617,97.395,46.796
2024-05-10 19:00:00,E003140,23.554,106.195,54.851
2024-05-10 20:00:00,E003141,24.705,96.913,34.859
2024-05-10 21:00:00,E003142,24.164,108.953,44.814
2024-05-10 22:00:00,E003143,17.612,111.932,48.671
2024-05-10 23:00:00,E003144,23.048,95.343,45.122
2024-05-11 00:00:00,E003145,24.698,103.865,39.901
2024-05-11 01:00:00,E003146,22.317,98.158,57.481
2024-05-11 02:00:00,E003147,25.364,98.626,36.236
2024-05-11 03:00:00,E003148,23.389,98.787,41.863
2024-05-11 04:00:00,E003149,18.867,96.142,46.22
2024-05-11 05:00:00,E003150,21.646,114.032,49.457
2024-05-11 06:00:00,E003151,18.815,93.468,47.986
2024-05-11 07:00:00,E003152,21.23,108.091,47.114
2024-05-11 08:00:00,E003153,16.156,96.101,39.935
2024-05-11 09:00:00,E003154,23.915,95.931,46.146
2024-05-11 10:00:00,E003155,18.224,101.332,47.775
2024-05-11 11:00:00,E003156,27.177,102.552,38.874
2024-05-11 12:00:00,E003157,27.278,100.366,50.802
2024-05-11 13:00:00,E003158,20.539,101.763,38.99
2024-05-11 14:00:00,E003159,23.531,105.4,41.289
2024-05-11 15:00:00,E003160,20.737,103.12,38.812
2024-05-11 16:00:00,E003161,17.643,103.101,44.192
